OccID,Latitude,Longitude,PROVINCE
81150,49.0,2.0,ÎLE-DE-FRANCE
80823,53.0,-31.0,UNKNOWN
80808,48.0,-40.0,UNKNOWN
80799,52.66666667,-54.8,UNKNOWN
80023,60.5,-56.0,UNKNOWN
79608,57.0,-40.0,UNKNOWN
79583,52.0,-3.0,ENGLAND
79522,39.0392,125.7625,UNKNOWN
78865,51.5,-45.0,UNKNOWN
78840,50.0,-50.0,UNKNOWN
78631,50.0,-50.0,UNKNOWN
78092,48.13333333,-38.83333333,UNKNOWN
78033,55.0,-50.0,UNKNOWN
77684,66.0,-30.0,UNKNOWN
77188,49.0,-40.0,UNKNOWN
76896,46.0,-50.0,UNKNOWN
76459,45.63333333,8.71666667,LOMBARDIA
75177,51.0,-33.0,UNKNOWN
74674,51.0,-40.0,UNKNOWN
74411,48.83333333,-45.0,UNKNOWN
73864,53.0,-45.16666667,UNKNOWN
73374,40.0,-60.0,UNKNOWN
73253,48.43333333,-38.81666667,UNKNOWN
73175,52.0,-8.5,UNKNOWN
72199,14.58333333,60.0,UNKNOWN
72122,-15.0,54.0,UNKNOWN
72118,61.0,-40.0,UNKNOWN
72049,54.0,-52.83333333,UNKNOWN
69020,54.0,-32.0,UNKNOWN
67991,48.0,-40.0,UNKNOWN
67464,46.0,-50.0,UNKNOWN
67419,35.6895,139.6917,UNKNOWN
67226,46.0,-40.0,UNKNOWN
67064,43.0,-40.0,UNKNOWN
66580,47.0,-50.0,UNKNOWN
66551,45.9,-50.0,UNKNOWN
66505,55.0,-45.0,UNKNOWN
66266,52.0,-43.0,UNKNOWN
66067,44.0,-60.0,NOVA SCOTIA
66041,48.5,-25.0,UNKNOWN
65984,55.0,-40.0,UNKNOWN
65752,47.05,-50.0,UNKNOWN
65566,45.0,-50.0,UNKNOWN
65372,56.83333333,-58.0,UNKNOWN
65271,59.0,-50.0,UNKNOWN
64625,48.8566,2.3522,ÎLE-DE-FRANCE
63594,12.5,-59.5,UNKNOWN
63544,13.7563,100.5018,UNKNOWN
63542,65.68333333,-51.25,UNKNOWN
63280,52.0,-50.0,UNKNOWN
63270,45.0,-48.0,UNKNOWN
63254,55.0,-30.0,UNKNOWN
63239,54.0,-45.0,UNKNOWN
63235,56.66666667,-58.0,UNKNOWN
63216,59.5,-46.5,UNKNOWN
63212,50.83333333,-32.0,UNKNOWN
63206,50.0,-40.0,UNKNOWN
63182,49.0,-50.0,UNKNOWN
63113,61.0,-40.0,UNKNOWN
63097,56.5,-53.0,UNKNOWN
63086,57.0,-55.5,UNKNOWN
63081,62.0,-37.0,UNKNOWN
63062,63.0,-50.0,UNKNOWN
63052,52.3,4.75,NOORD-HOLLAND
62987,51.5074,-0.1278,ENGLAND
62869,15.41666667,44.25,أمانة العاصمة
62468,18.0,-70.0,UNKNOWN
61804,12.0,-76.8,UNKNOWN
61578,32.65,-77.88333333,UNKNOWN
61235,50.66666667,-55.5,NEWFOUNDLAND AND LABRADOR
61214,43.63333333,-35.58333333,UNKNOWN
61198,47.0,-34.0,UNKNOWN
61186,52.0,-44.0,UNKNOWN
61182,48.83333333,-44.83333333,UNKNOWN
61167,52.5,-35.0,UNKNOWN
61166,60.0,-50.0,UNKNOWN
61151,62.3,-56.0,UNKNOWN
61149,51.0,-40.0,UNKNOWN
61147,61.0,-60.0,UNKNOWN
61133,50.5,-30.0,UNKNOWN
61126,52.0,-54.0,UNKNOWN
61115,60.5,-55.66666667,UNKNOWN
61084,47.5,-49.33333333,UNKNOWN
61044,61.0,-40.0,UNKNOWN
60964,55.5,-45.0,UNKNOWN
60554,48.0,-2.08333333,BRETAGNE
60541,39.55,2.71666667,ILLES BALEARS
60502,40.41666667,-3.71666667,COMUNIDAD DE MADRID
60421,30.0,-71.75,UNKNOWN
59913,18.4655,-66.1057,PUERTO RICO
59725,54.0,-2.0,ENGLAND
59668,62.0,-62.0,UNKNOWN
59546,64.13333333,-21.95,UNKNOWN
59274,54.0,-39.0,UNKNOWN
59262,48.28333333,-46.26666667,UNKNOWN
59209,55.0,-40.0,UNKNOWN
59183,50.0,-38.0,UNKNOWN
59160,51.0,-40.0,UNKNOWN
59151,60.75,-41.33333333,UNKNOWN
59150,52.16666667,-54.91666667,UNKNOWN
59131,53.0,-42.0,UNKNOWN
59126,48.16666667,-40.0,UNKNOWN
59114,48.16666667,-40.0,UNKNOWN
59109,54.9,-50.0,UNKNOWN
59100,47.83333333,-51.0,UNKNOWN
59050,52.0,-40.0,UNKNOWN
59031,57.0,-30.0,UNKNOWN
59022,61.0,-55.0,UNKNOWN
58732,48.0,-50.0,UNKNOWN
58630,54.71666667,-33.78333333,UNKNOWN
58592,48.0,-50.0,UNKNOWN
58501,25.0,-140.0,UNKNOWN
57823,53.3498,-6.2603,UNKNOWN
57587,56.0,-45.0,UNKNOWN
57541,52.75,-33.2,UNKNOWN
57525,52.0,-40.0,UNKNOWN
57509,46.66666667,-55.0,NEWFOUNDLAND AND LABRADOR
57497,49.26666667,-40.0,UNKNOWN
57495,49.0,-40.0,UNKNOWN
57367,61.0,-40.0,UNKNOWN
57354,46.5,-46.0,UNKNOWN
56880,51.5074,-0.1278,ENGLAND
56339,19.5,-70.75,SANTIAGO
56114,46.53333333,-55.68333333,UNKNOWN
56108,57.0,-40.0,UNKNOWN
56107,58.0,-30.0,UNKNOWN
56105,45.0,-50.0,UNKNOWN
56104,47.0,-50.0,UNKNOWN
56100,51.5,-52.5,UNKNOWN
56095,51.0,-53.0,UNKNOWN
56057,54.0,-21.0,UNKNOWN
55031,39.9208,32.8541,UNKNOWN
54872,58.0,-50.0,UNKNOWN
54851,49.26666667,-40.0,UNKNOWN
54830,49.0,-30.0,UNKNOWN
54783,54.58333333,-56.0,UNKNOWN
51580,69.91666667,-132.8333333,UNKNOWN
50856,64.1835,-51.7216,UNKNOWN
47441,10.96666667,-3.0,UNKNOWN
45296,7.25,10.58333333,TARABA
158973,18.43944444,-66.00222222,PUERTO RICO
158898,4.70305556,-74.13833333,UNKNOWN
158730,50.0,-145.0,UNKNOWN
158487,48.0,-50.0,UNKNOWN
158412,48.84972222,-51.99972222,UNKNOWN
158327,50.0,-145.0,UNKNOWN
158238,57.11666667,-30.0,UNKNOWN
158079,53.76777778,8.65861111,NIEDERSACHSEN
158032,-12.0464,-77.0428,LIMA
158029,51.4775,-0.46138889,ENGLAND
157934,50.0,-145.0,UNKNOWN
157899,64.38333333,-56.5,UNKNOWN
157770,20.68,-105.2541667,NAYARIT
157744,50.73444444,-3.41388889,ENGLAND
157701,39.60194444,19.91166667,"ΑΠΟΚΕΝΤΡΩΜΈΝΗ ΔΙΟΊΚΗΣΗ ΠΕΛΟΠΟΝΝΉΣΟΥ, ΔΥΤΙΚΉΣ ΕΛΛΆΔΑΣ ΚΑΙ ΙΟΝΊΟΥ"
157679,52.70194444,-8.92472222,UNKNOWN
157615,53.1027,-25.324,UNKNOWN
157585,47.15694444,-1.60777778,PAYS DE LA LOIRE
157574,39.55166667,2.73888889,ILLES BALEARS
157558,41.29694444,2.07833333,CATALUNYA
157430,55.61805556,12.65583333,REGION HOVEDSTADEN
157407,40.4168,-3.7038,COMUNIDAD DE MADRID
157241,52.45388889,-1.74805556,ENGLAND
157167,23.85,57.13,محافظة شمال الباطنة
157032,21.77388889,-72.26861111,UNKNOWN
157017,19.4326,-99.1332,UNKNOWN
156927,37.46916667,126.4505556,UNKNOWN
156858,9.99388889,-84.20888889,ALAJUELA
156687,21.03666667,-86.87694444,QUINTANA ROO
156619,50.0,-45.0,UNKNOWN
156605,37.01444444,-7.96583333,UNKNOWN
156588,30.49640556,-74.05727222,UNKNOWN
156469,46.23333333,-60.36666667,NOVA SCOTIA
156448,47.28,-47.0,UNKNOWN
156441,54.31222222,9.53805556,SCHLESWIG-HOLSTEIN
156391,51.11289167,-3.03373889,ENGLAND
156369,9.55888889,31.65222222,UPPER NILE
156336,51.33333333,-43.96666667,UNKNOWN
156220,37.46916667,126.4505556,UNKNOWN
156161,40.51716667,17.40183333,PUGLIA
156160,75.0,-95.0,ᓄᓇᕗᑦ NUNAVUT
156107,53.76777778,8.65861111,NIEDERSACHSEN
156077,19.43638889,-99.07222222,UNKNOWN
155870,28.56866667,77.11222222,DELHI
155851,50.3,-52.8,UNKNOWN
155769,50.90138889,4.48444444,VLAAMS-BRABANT
155614,18.43944444,-66.00222222,PUERTO RICO
155554,79.96666667,-65.38333333,AVANNAATA
155391,43.58305556,-130.9166667,UNKNOWN
155289,-21.79712778,-48.00469722,SÃO PAULO
155073,35.76527778,140.3855556,UNKNOWN
154585,50.03333333,8.57055556,HESSEN
154487,54.61666667,-34.73333333,UNKNOWN
154371,53.54805556,7.6675,NIEDERSACHSEN
154003,45.15,-48.55,UNKNOWN
153974,31.14333333,121.8052778,上海市
153822,20.78555556,-76.315,HOLGUÍN
153727,-0.11333333,-78.35861111,PICHINCHA
153570,23.03444444,-81.43527778,MATANZAS
153514,19.29277778,-81.35777778,UNKNOWN
153386,36.79333333,27.09166667,ΑΠΟΚΕΝΤΡΩΜΈΝΗ ΔΙΟΊΚΗΣΗ ΑΙΓΑΊΟΥ
153335,51.4775,-0.46138889,ENGLAND
153309,45.45,-48.16666667,UNKNOWN
153113,49.00972222,2.54777778,ÎLE-DE-FRANCE
153079,53.42138889,-6.27,UNKNOWN
153057,12.18888889,-68.95972222,UNKNOWN
152814,39.60194444,19.91166667,"ΑΠΟΚΕΝΤΡΩΜΈΝΗ ΔΙΟΊΚΗΣΗ ΠΕΛΟΠΟΝΝΉΣΟΥ, ΔΥΤΙΚΉΣ ΕΛΛΆΔΑΣ ΚΑΙ ΙΟΝΊΟΥ"
152790,57.0,-25.0,UNKNOWN
152715,22.60733611,-69.2439,UNKNOWN
152662,18.50361111,-77.91333333,UNKNOWN
152647,23.03444444,-81.43527778,MATANZAS
152558,52.30861111,4.76388889,NOORD-HOLLAND
152516,22.38125833,-88.17565278,UNKNOWN
152484,18.5675,-68.36333333,LA ALTAGRACIA
152482,51.4775,-0.46138889,ENGLAND
152312,21.03666667,-86.87694444,QUINTANA ROO
152250,49.00972222,2.54777778,ÎLE-DE-FRANCE
152172,22.30888889,113.9147222,香港 HONG KONG
152148,50.8,-53.7,UNKNOWN
152052,39.5111,116.7024,河北省
151877,43.43666667,5.215,PROVENCE-ALPES-CÔTE D'AZUR
151829,52.70194444,-8.92472222,UNKNOWN
151731,-14.52111111,132.3777778,UNKNOWN
151710,51.26805556,71.78444444,АҚМОЛА ОБЛЫСЫ
151637,44.82819444,8.50202778,PIEMONTE
151606,12.50138889,-70.01527778,UNKNOWN
151539,53.42138889,-6.27,UNKNOWN
151420,58.5,-52.0,UNKNOWN
151335,31.14333333,121.8052778,上海市
151287,53.35388889,-2.275,ENGLAND
151222,19.43638889,-99.07222222,UNKNOWN
151176,49.3,-37.3,UNKNOWN
151160,49.00972222,2.54777778,ÎLE-DE-FRANCE
151154,24.0,-70.0,UNKNOWN
151105,28.21388889,-105.4477778,CHIHUAHUA
151021,16.32966667,-96.24983333,OAXACA
151017,50.90138889,4.48444444,VLAAMS-BRABANT
151008,18.5675,-68.36333333,LA ALTAGRACIA
151007,25.03888889,-77.46611111,UNKNOWN
150912,19.43638889,-99.07222222,UNKNOWN
150897,53.107,1.374,ENGLAND
150841,58.17777778,135.2588889,ХАБАРОВСКИЙ КРАЙ
150747,30.09944444,-72.80722222,UNKNOWN
150713,50.75,-47.68333333,UNKNOWN
150662,18.50361111,-77.91333333,UNKNOWN
150659,57.43333333,-45.78333333,UNKNOWN
150611,17.70138889,-64.80194444,UNITED STATES VIRGIN ISLANDS
150595,48.5,-52.0,UNKNOWN
150570,56.925,-9.5,UNKNOWN
150435,38.78333333,-9.13333333,UNKNOWN
150413,53.42138889,-6.27,UNKNOWN
150350,36.89861111,30.80055556,UNKNOWN
150306,31.14333333,121.8052778,上海市
150249,53.33361111,-2.84972222,ENGLAND
146919,13.07472222,-59.4925,UNKNOWN
146887,56.0,-160.0,ALASKA
146858,21.03666667,-86.87694444,QUINTANA ROO
146471,53.0,-41.0,UNKNOWN
146426,55.0,-40.0,UNKNOWN
146370,62.0,-50.0,UNKNOWN
146344,47.0,-30.0,UNKNOWN
146089,47.0,-40.0,UNKNOWN
145973,51.7,-51.5,UNKNOWN
145927,45.0,-45.0,UNKNOWN
145911,18.5,-77.9,UNKNOWN
145877,45.0,-45.0,UNKNOWN
145874,6.26666667,-72.88333333,SANTANDER
145691,32.0,34.86666667,מחוז המרכז
145688,31.14333333,121.8052778,上海市
145669,78.16666667,-141.0,UNKNOWN
145619,23.58138889,-75.27055556,UNKNOWN
145362,46.0,-50.0,UNKNOWN
145361,48.0,-50.0,UNKNOWN
145258,48.35388889,11.78611111,BAYERN
145239,19.75777778,-70.57,PUERTO PLATA
145224,39.9042,116.4074,北京市
144879,50.0,-50.0,UNKNOWN
144768,45.0,-45.0,UNKNOWN
144674,48.0,-35.0,UNKNOWN
144311,49.0,-36.0,UNKNOWN
144101,55.0,-54.66666667,UNKNOWN
143841,54.0,-50.0,UNKNOWN
143758,54.0,-40.0,UNKNOWN
143471,44.26666667,-61.81666667,UNKNOWN
143366,46.23333333,6.11666667,GENÈVE
143347,49.0,-40.0,UNKNOWN
143004,40.08,116.5844444,北京市
142697,21.77388889,-72.26861111,UNKNOWN
142474,49.5,-46.0,UNKNOWN
142054,52.7,-8.91666667,UNKNOWN
142036,53.42138889,-6.27,UNKNOWN
141921,57.26666667,-44.0,UNKNOWN
141588,51.36666667,-52.7,UNKNOWN
141564,54.0,-50.0,UNKNOWN
141397,34.56583333,69.2125,ولایت كابل
141307,55.0,-29.0,UNKNOWN
141295,31.18333333,-150.0,UNKNOWN
141281,51.46666667,-0.45,ENGLAND
141267,59.0,-44.0,UNKNOWN
141221,37.76666667,-69.5,UNKNOWN
141149,36.36666667,114.9166667,河北省
140994,50.0,-133.4,UNKNOWN
140987,-20.0,80.0,UNKNOWN
140931,50.91666667,-32.0,UNKNOWN
140830,51.0,-45.0,UNKNOWN
140607,19.43333333,-99.06666667,UNKNOWN
140437,40.41666667,145.0,UNKNOWN
140317,40.08,116.5844444,北京市
140282,41.3,-2.1,ARAGÓN
140214,51.46666667,-0.45,ENGLAND
140096,53.5,-53.83333333,UNKNOWN
139932,49.00972222,2.54727778,ÎLE-DE-FRANCE
139819,19.4326,-99.1332,UNKNOWN
139770,34.0,-150.0,UNKNOWN
139679,54.0,-40.0,UNKNOWN
139450,47.7,-129.7666667,UNKNOWN
139244,21.03333333,-86.86666667,QUINTANA ROO
139000,54.0,-40.0,UNKNOWN
138714,50.03333333,8.56666667,HESSEN
138699,44.71666667,-53.53333333,UNKNOWN
137803,45.0,-40.0,UNKNOWN
137664,48.91666667,-50.08333333,UNKNOWN
136958,50.03333333,8.56666667,HESSEN
136925,53.75,-51.18333333,UNKNOWN
136783,36.7,28.78333333,UNKNOWN
136763,19.5,-77.5,UNKNOWN
136713,48.0,-131.5333333,UNKNOWN
136364,10.83333333,-160.0,UNKNOWN
136239,37.46916667,126.4505556,UNKNOWN
136139,18.5675,-68.36333333,LA ALTAGRACIA
136132,48.0,-50.0,UNKNOWN
136108,25.53333333,-100.9166667,COAHUILA
136085,49.00972222,2.54727778,ÎLE-DE-FRANCE
135577,56.83333333,-177.35,UNKNOWN
135423,48.0,-47.0,UNKNOWN
135393,13.6929,-89.2182,SAN SALVADOR
134277,48.0,-50.0,UNKNOWN
134265,16.25,-61.51666667,GUADELOUPE
134096,45.0,-47.83333333,UNKNOWN
133996,18.5,-77.9,UNKNOWN
133957,56.6,-63.76666667,NEWFOUNDLAND AND LABRADOR
133866,55.08333333,-57.5,UNKNOWN
133812,-34.6037,-58.3816,CIUDAD AUTÓNOMA DE BUENOS AIRES
133581,50.03333333,8.56666667,HESSEN
133453,75.0,-95.0,ᓄᓇᕗᑦ NUNAVUT
133350,50.0,-40.0,UNKNOWN
133112,43.2,156.05,UNKNOWN
132993,6.49861111,-58.25416667,DEMERARA-MAHAICA
132810,50.0,-40.0,UNKNOWN
132759,34.42722222,135.2441667,UNKNOWN
132554,51.46666667,-0.45,ENGLAND
132235,18.5675,-68.36333333,LA ALTAGRACIA
132218,48.0,-50.0,UNKNOWN
131756,53.0,-15.0,UNKNOWN
131537,51.46666667,-0.45,ENGLAND
131536,51.46666667,-0.45,ENGLAND
131534,19.29277778,-81.35777778,UNKNOWN
131420,50.0,-45.0,UNKNOWN
131381,55.0,-50.0,UNKNOWN
131295,40.0,-140.0,UNKNOWN
131210,48.0,-50.0,UNKNOWN
130655,32.35,-64.66666667,ST. GEORGE'S
130587,51.38333333,-52.7,UNKNOWN
130415,50.0,-45.0,UNKNOWN
130339,54.0,-40.0,UNKNOWN
129834,53.0,-30.0,UNKNOWN
129702,51.46666667,-0.45,ENGLAND
129447,52.7,-8.91666667,UNKNOWN
129369,60.0,-40.0,UNKNOWN
129137,22.98333333,-82.4,LA HABANA
127719,48.0,-40.0,UNKNOWN
127517,48.0,-50.0,UNKNOWN
127487,43.0,-51.33333333,UNKNOWN
127154,50.0,-30.0,UNKNOWN
127084,35.6895,139.6917,UNKNOWN
127040,-33.4489,-70.6693,REGIÓN METROPOLITANA DE SANTIAGO
127027,-72.55,7.73333333,UNKNOWN
126609,48.35388889,11.78611111,BAYERN
126489,35.6895,139.6917,UNKNOWN
126309,48.35,11.78333333,BAYERN
126283,51.38333333,-3.33333333,CYMRU / WALES
126164,51.46666667,-0.45,ENGLAND
125600,46.0,-40.0,UNKNOWN
125325,19.75777778,-70.57,PUERTO PLATA
125158,6.23333333,-10.35,MARGIBI COUNTY
125135,48.0,-50.0,UNKNOWN
125085,48.0,-50.0,UNKNOWN
125065,21.03333333,-85.86666667,UNKNOWN
124935,53.86666667,-54.96666667,UNKNOWN
124906,43.36666667,-56.73333333,UNKNOWN
124875,-12.0464,-77.0428,LIMA
124487,52.71666667,-8.91666667,UNKNOWN
124382,57.98333333,-34.13333333,UNKNOWN
124298,48.0,-50.0,UNKNOWN
124158,18.5675,-68.36333333,LA ALTAGRACIA
123955,21.01666667,-86.86666667,QUINTANA ROO
123869,18.56666667,-72.28333333,DÉPARTEMENT DE L'OUEST
123578,59.0,-50.0,UNKNOWN
123395,49.00972222,2.54727778,ÎLE-DE-FRANCE
123257,53.41666667,-6.26666667,UNKNOWN
123183,45.65,-52.1,UNKNOWN
122852,48.0,-50.0,UNKNOWN
122688,58.0,-40.0,UNKNOWN
122512,39.91666667,-116.4166667,NEVADA
122412,48.0,-50.0,UNKNOWN
122237,18.5675,-68.36333333,LA ALTAGRACIA
122142,22.3,113.9166667,香港 HONG KONG
121836,21.03666667,-86.87694444,QUINTANA ROO
121715,28.3407,78.06777778,UTTAR PRADESH
121161,55.51666667,-57.01666667,UNKNOWN
121034,22.98333333,-82.4,LA HABANA
120904,61.0,-30.0,UNKNOWN
120800,59.0,-60.0,UNKNOWN
120543,52.61666667,-45.88333333,UNKNOWN
120399,53.35388889,-2.275,ENGLAND
120365,48.0,-48.0,UNKNOWN
120364,42.5,-60.0,UNKNOWN
119951,49.00972222,2.54727778,ÎLE-DE-FRANCE
119744,10.0,-75.0,BOLÍVAR
119569,6.33333333,-10.75,MONTSERRADO COUNTY
119430,49.06666667,-54.08333333,NEWFOUNDLAND AND LABRADOR
119368,50.03333333,8.56666667,HESSEN
119043,22.3193,114.1694,香港 HONG KONG
117912,23.51057778,-75.21741111,UNKNOWN
117833,55.51666667,-57.01666667,UNKNOWN
116619,22.98333333,-82.4,LA HABANA
116135,48.0,-50.0,UNKNOWN
115969,-10.0,-140.0,UNKNOWN
115879,57.0,-38.0,UNKNOWN
115604,37.61666667,-122.3666667,CALIFORNIA
115368,19.75777778,-70.57,PUERTO PLATA
114920,49.31666667,-40.0,UNKNOWN
114853,49.00972222,2.54727778,ÎLE-DE-FRANCE
114768,51.0,-30.0,UNKNOWN
114748,56.0,-37.0,UNKNOWN
114663,55.86666667,-4.41666667,ALBA / SCOTLAND
114307,51.38333333,-3.33333333,CYMRU / WALES
114133,52.0,-40.0,UNKNOWN
114002,51.46666667,-0.45,ENGLAND
113663,53.08333333,-54.0,UNKNOWN
113523,43.8,-68.83333333,MAINE
112880,48.0,-50.0,UNKNOWN
112080,51.46666667,-0.45,ENGLAND
112020,40.4093,49.8671,UNKNOWN
112015,51.5,-1.5,ENGLAND
111795,45.0,-40.0,UNKNOWN
111700,48.8,-122.5333333,WASHINGTON
111690,47.33333333,-32.0,UNKNOWN
111688,55.0,-39.0,UNKNOWN
111551,61.0,-43.0,UNKNOWN
111360,23.03444444,-81.43527778,MATANZAS
111116,23.03444444,-81.43527778,MATANZAS
110403,49.0,-33.0,UNKNOWN
109141,19.43333333,-99.06666667,UNKNOWN
108634,56.31666667,-58.08333333,UNKNOWN
108605,51.0,-50.0,UNKNOWN
108321,44.4,8.83333333,LIGURIA
108240,52.81666667,-1.31666667,ENGLAND
107696,53.53333333,-122.3166667,BRITISH COLUMBIA
107682,49.58333333,-116.1166667,BRITISH COLUMBIA
107677,49.63333333,-116.3,BRITISH COLUMBIA
107644,49.06666667,-120.7333333,BRITISH COLUMBIA
107636,62.48333333,-140.6,YUKON
107555,32.36666667,-64.68333333,ST. GEORGE'S
107103,45.0,-42.0,UNKNOWN
106932,46.75,-48.76666667,UNKNOWN
106409,-35.0,151.0,UNKNOWN
106064,50.33333333,-33.0,UNKNOWN
105902,52.0,-47.0,UNKNOWN
105761,47.33333333,-46.16666667,UNKNOWN
105332,43.63333333,-1.36666667,NOUVELLE-AQUITAINE
105244,38.76666667,-27.1,UNKNOWN
105181,51.46666667,-0.45,ENGLAND
105112,53.5,-46.0,UNKNOWN
105000,18.45,-68.9,LA ROMANA
104850,51.83333333,-8.48333333,UNKNOWN
104745,19.75777778,-70.57,PUERTO PLATA
104356,57.45,-36.5,UNKNOWN
104209,42.25,-63.0,UNKNOWN
104112,49.0,-50.0,UNKNOWN
103512,56.0,-5.0,ALBA / SCOTLAND
102609,49.45,136.5666667,ХАБАРОВСКИЙ КРАЙ
102122,16.83333333,-99.91666667,GUERRERO
101903,51.0,-49.85,UNKNOWN
101831,25.06666667,-121.2333333,UNKNOWN
101788,62.0,-40.0,UNKNOWN
101784,23.0,-87.0,UNKNOWN
101533,58.0,-16.0,UNKNOWN
101374,61.0,-30.0,UNKNOWN
101160,49.0,-43.0,UNKNOWN
100639,51.46666667,-46.46666667,UNKNOWN
100110,64.2,-51.68333333,UNKNOWN
100096,44.11666667,-52.81666667,UNKNOWN
100057,45.66666667,-50.83333333,UNKNOWN
99876,71.0,-60.0,UNKNOWN
99201,45.83333333,-52.0,UNKNOWN
98682,22.30888889,113.9147222,香港 HONG KONG
98540,51.5074,-0.1278,ENGLAND
98391,45.48333333,137.1666667,ПРИМОРСКИЙ КРАЙ
98346,64.0,-45.0,UNKNOWN
98091,50.0,-39.58333333,UNKNOWN
98062,55.7558,37.6173,МОСКВА
98046,60.0,-35.0,UNKNOWN
98044,48.16666667,-40.0,UNKNOWN
97609,54.75,-55.83333333,UNKNOWN
97302,47.0,-50.0,UNKNOWN
97135,33.5,-77.31666667,UNKNOWN
97118,75.0,-95.0,ᓄᓇᕗᑦ NUNAVUT
97067,53.5,-2.16666667,ENGLAND
96547,40.0,-60.0,UNKNOWN
96513,-23.41666667,-46.46666667,SÃO PAULO
95974,-23.83333333,-46.0,SÃO PAULO
95788,62.0,-39.0,UNKNOWN
95636,18.5,-66.08333333,PUERTO RICO
95491,51.46666667,-0.45,ENGLAND
95265,49.0,-40.0,UNKNOWN
95027,41.3275,19.8189,SHQIPËRIA QENDRORE
95022,56.0,-45.0,UNKNOWN
94755,30.75,-6.91666667,UNKNOWN
94737,52.5,-45.0,UNKNOWN
94595,49.5,-50.0,UNKNOWN
94147,45.66666667,-53.0,UNKNOWN
94049,48.0,-50.0,UNKNOWN
93720,51.0,-40.0,UNKNOWN
93530,50.0,-39.0,UNKNOWN
93070,60.0,-50.0,UNKNOWN
93049,51.0,-30.0,UNKNOWN
93047,60.0,-40.0,UNKNOWN
92907,15.41666667,-91.3,HUEHUETENANGO
92815,53.51666667,-57.01666667,NEWFOUNDLAND AND LABRADOR
92763,50.83333333,-4.33333333,ENGLAND
92734,21.0,-87.5,QUINTANA ROO
92419,58.5,-45.0,UNKNOWN
91587,48.0,-50.0,UNKNOWN
90235,45.0,-40.0,UNKNOWN
89857,50.0,-30.0,UNKNOWN
89455,54.83333333,-30.16666667,UNKNOWN
89255,48.0,-50.0,UNKNOWN
89210,46.0,-44.0,UNKNOWN
89066,10.4806,-66.9036,DISTRITO CAPITAL
88768,55.0,-50.0,UNKNOWN
88316,11.0,-61.0,UNKNOWN
88276,54.56666667,-45.46666667,UNKNOWN
88193,49.5,-45.0,UNKNOWN
87964,54.83333333,-51.16666667,UNKNOWN
87562,48.5,-54.0,NEWFOUNDLAND AND LABRADOR
87318,40.4168,-3.7038,COMUNIDAD DE MADRID
86763,51.83333333,-47.0,UNKNOWN
86400,57.0,-40.0,UNKNOWN
86356,49.26666667,-40.0,UNKNOWN
86126,50.0,-50.5,UNKNOWN
85056,58.0,-50.0,UNKNOWN
84015,18.43333333,-66.0,PUERTO RICO
83443,54.61666667,-55.86666667,UNKNOWN
82779,55.0,-20.0,UNKNOWN
82341,46.0,-40.0,UNKNOWN
81430,-19.41666667,13.7,KUNENE REGION
81295,-37.68333333,-73.33333333,REGIÓN DEL BIOBÍO
81093,23.0,-107.0,UNKNOWN
81057,59.28333333,-39.25,UNKNOWN
80899,56.5,-54.5,UNKNOWN
80893,-67.56666667,-68.11666667,UNKNOWN
80274,49.71666667,-43.73333333,UNKNOWN
80103,57.0,-50.0,UNKNOWN
80021,67.0,-56.3,UNKNOWN
79668,46.0,-56.16666667,UNKNOWN
79281,-17.55,-149.6,POLYNÉSIE FRANÇAISE
78454,-1.2864,36.8172,NAIROBI
78255,22.0,-72.0,UNKNOWN
78124,46.0,-50.0,UNKNOWN
77689,46.0,-50.0,UNKNOWN
77146,52.33333333,-55.33333333,NEWFOUNDLAND AND LABRADOR
77122,18.4861,-69.9312,DISTRITO NACIONAL
76673,22.31666667,114.2,香港 HONG KONG
76607,55.78333333,-36.4,UNKNOWN
75813,49.5,-51.33333333,UNKNOWN
75601,55.66666667,-46.0,UNKNOWN
75467,50.08333333,-34.86666667,UNKNOWN
75413,58.0,-44.0,UNKNOWN
75378,13.7563,100.5018,UNKNOWN
75279,56.0,-30.0,UNKNOWN
74655,53.3498,-6.2603,UNKNOWN
74207,19.4326,-99.1332,UNKNOWN
73976,54.61666667,-55.86666667,UNKNOWN
73555,18.0,-63.0,UNKNOWN
73308,19.4326,-99.1332,UNKNOWN
73084,50.0,-49.0,UNKNOWN
72914,52.0,-40.0,UNKNOWN
72387,23.5,-65.8,UNKNOWN
72300,47.0,-50.0,UNKNOWN
72111,22.18333333,114.2,香港 HONG KONG
72012,-15.0,54.0,UNKNOWN
68983,39.0,148.5,UNKNOWN
68618,20.66666667,-105.25,JALISCO
68019,53.0,-50.0,UNKNOWN
67777,53.0,-40.0,UNKNOWN
67740,46.15,-62.03333333,PRINCE EDWARD ISLAND
67365,50.0,-40.0,UNKNOWN
67081,54.0,-50.0,UNKNOWN
66832,44.76666667,-29.03333333,UNKNOWN
66250,47.0,-40.0,UNKNOWN
65538,58.0,-50.0,UNKNOWN
65407,55.08333333,-49.0,UNKNOWN
65222,25.0,-97.0,UNKNOWN
65148,25.03333333,-77.46666667,UNKNOWN
65141,50.0,-145.0,UNKNOWN
64955,69.0,-60.0,UNKNOWN
64787,51.0,-15.0,UNKNOWN
64770,24.43333333,54.65,أبو ظبي
64692,21.0,-88.83333333,YUCATÁN
63545,51.5074,-0.1278,ENGLAND
63381,80.36666667,-104.5666667,UNKNOWN
