"REF_DATE","GEO","DGUID","Screened traffic","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020-05","Halifax/Robert L Stanfield International, Nova Scotia","","Total passengers","Number","223","units","0","v1577191372","21.6","5443","","","","0"
"2020-05","Halifax/Robert L Stanfield International, Nova Scotia","","Domestic sector passengers","Number","223","units","0","v1573797632","21.2","5443","","","","0"
"2020-05","Halifax/Robert L Stanfield International, Nova Scotia","","Non-passengers","Number","223","units","0","v1573797635","21.5","57","","","","0"
"2020-05","Montréal/Pierre Elliott Trudeau International, Quebec","","Total screened traffic","Number","223","units","0","v1573797646","87.1","17057","","","","0"
"2020-05","Montréal/Pierre Elliott Trudeau International, Quebec","","Total passengers","Number","223","units","0","v1577191375","87.6","16413","","","","0"
"2020-05","Montréal/Pierre Elliott Trudeau International, Quebec","","Domestic sector passengers","Number","223","units","0","v1573797647","87.2","8543","","","","0"
"2020-05","Montréal/Pierre Elliott Trudeau International, Quebec","","Transborder sector passengers","Number","223","units","0","v1573797648","87.3","1429","","","","0"
"2020-05","Montréal/Pierre Elliott Trudeau International, Quebec","","Other International sector passengers","Number","223","units","0","v1573797649","87.4","6441","","","","0"
"2020-05","Montréal/Pierre Elliott Trudeau International, Quebec","","Non-passengers","Number","223","units","0","v1573797650","87.5","644","","","","0"
"2020-05","Ottawa/Macdonald-Cartier International, Ontario","","Total screened traffic","Number","223","units","0","v1573797641","76.1","8705","","","","0"
"2020-05","Ottawa/Macdonald-Cartier International, Ontario","","Total passengers","Number","223","units","0","v1577191374","76.6","4671","","","","0"
"2020-05","Ottawa/Macdonald-Cartier International, Ontario","","Domestic sector passengers","Number","223","units","0","v1573797642","76.2","4362","","","","0"
"2020-05","Ottawa/Macdonald-Cartier International, Ontario","","Transborder sector passengers","Number","223","units","0","v1573797643","76.3","309","","","","0"
"2020-05","Ottawa/Macdonald-Cartier International, Ontario","","Non-passengers","Number","223","units","0","v1573797645","76.5","4034","","","","0"
"2020-05","Toronto/Lester B Pearson International, Ontario","","Total screened traffic","Number","223","units","0","v1573797651","161.1","52645","","","","0"
"2020-05","Toronto/Lester B Pearson International, Ontario","","Total passengers","Number","223","units","0","v1577191376","161.6","50839","","","","0"
"2020-05","Toronto/Lester B Pearson International, Ontario","","Domestic sector passengers","Number","223","units","0","v1573797652","161.2","33698","","","","0"
"2020-05","Toronto/Lester B Pearson International, Ontario","","Transborder sector passengers","Number","223","units","0","v1573797653","161.3","4979","","","","0"
"2020-05","Toronto/Lester B Pearson International, Ontario","","Other International sector passengers","Number","223","units","0","v1573797654","161.4","12162","","","","0"
"2020-05","Toronto/Lester B Pearson International, Ontario","","Non-passengers","Number","223","units","0","v1573797655","161.5","1806","","","","0"
"2020-05","Winnipeg/James Armstrong Richardson International, Manitoba","","Total screened traffic","Number","223","units","0","v1573797656","163.1","6653","","","","0"
"2020-05","Winnipeg/James Armstrong Richardson International, Manitoba","","Total passengers","Number","223","units","0","v1577191377","163.6","5379","","","","0"
"2020-05","Winnipeg/James Armstrong Richardson International, Manitoba","","Domestic sector passengers","Number","223","units","0","v1573797657","163.2","5289","","","","0"
"2020-05","Winnipeg/James Armstrong Richardson International, Manitoba","","Transborder sector passengers","Number","223","units","0","v1573797658","163.3","90","","","","0"
"2020-05","Winnipeg/James Armstrong Richardson International, Manitoba","","Non-passengers","Number","223","units","0","v1573797660","163.5","1274","","","","0"
"2020-05","Calgary International, Alberta","","Total screened traffic","Number","223","units","0","v1573797626","13.1","20458","","","","0"
"2020-05","Calgary International, Alberta","","Total passengers","Number","223","units","0","v1577191371","13.6","20141","","","","0"
"2020-05","Calgary International, Alberta","","Domestic sector passengers","Number","223","units","0","v1573797627","13.2","18832","","","","0"
"2020-05","Calgary International, Alberta","","Transborder sector passengers","Number","223","units","0","v1573797628","13.3","1309","","","","0"
"2020-05","Calgary International, Alberta","","Non-passengers","Number","223","units","0","v1573797630","13.5","317","","","","0"
"2020-05","Edmonton International, Alberta","","Total screened traffic","Number","223","units","0","v1573797636","52.1","13580","","","","0"
"2020-05","Edmonton International, Alberta","","Total passengers","Number","223","units","0","v1577191373","52.6","13110","","","","0"
"2020-05","Edmonton International, Alberta","","Domestic sector passengers","Number","223","units","0","v1573797637","52.2","12909","","","","0"
"2020-05","Edmonton International, Alberta","","Transborder sector passengers","Number","223","units","0","v1573797638","52.3","201","","","","0"
"2020-05","Edmonton International, Alberta","","Non-passengers","Number","223","units","0","v1573797640","52.5","470","","","","0"
"2020-05","Vancouver International, British Columbia","","Total screened traffic","Number","223","units","0","v1573797661","169.1","36539","","","","0"
"2020-05","Vancouver International, British Columbia","","Total passengers","Number","223","units","0","v1577191378","169.6","35050","","","","0"
"2020-05","Vancouver International, British Columbia","","Domestic sector passengers","Number","223","units","0","v1573797662","169.2","21195","","","","0"
"2020-05","Vancouver International, British Columbia","","Transborder sector passengers","Number","223","units","0","v1573797663","169.3","2780","","","","0"
"2020-05","Vancouver International, British Columbia","","Other International sector passengers","Number","223","units","0","v1573797664","169.4","11075","","","","0"
"2020-05","Vancouver International, British Columbia","","Non-passengers","Number","223","units","0","v1573797665","169.5","1489","","","","0"
"2020-06","Total of eight largest airports, Canada","","Total screened traffic","Number","223","units","0","v1573797666","100000.1","321083","","","","0"
"2020-06","Total of eight largest airports, Canada","","Total passengers","Number","223","units","0","v1577191379","100000.6","308692","","","","0"
"2020-06","Total of eight largest airports, Canada","","Domestic sector passengers","Number","223","units","0","v1573797667","100000.2","232582","","","","0"
"2020-06","Total of eight largest airports, Canada","","Transborder sector passengers","Number","223","units","0","v1573797668","100000.3","25596","","","","0"
"2020-06","Total of eight largest airports, Canada","","Other International sector passengers","Number","223","units","0","v1573797669","100000.4","50514","","","","0"
"2020-06","Total of eight largest airports, Canada","","Non-passengers","Number","223","units","0","v1573797670","100000.5","12391","","","","0"
"2020-06","Halifax/Robert L Stanfield International, Nova Scotia","","Total screened traffic","Number","223","units","0","v1573797631","21.1","9211","","","","0"
"2020-06","Halifax/Robert L Stanfield International, Nova Scotia","","Total passengers","Number","223","units","0","v1577191372","21.6","9114","","","","0"
"2020-06","Halifax/Robert L Stanfield International, Nova Scotia","","Domestic sector passengers","Number","223","units","0","v1573797632","21.2","9114","","","","0"
"2020-06","Halifax/Robert L Stanfield International, Nova Scotia","","Non-passengers","Number","223","units","0","v1573797635","21.5","97","","","","0"
"2020-06","Montréal/Pierre Elliott Trudeau International, Quebec","","Total screened traffic","Number","223","units","0","v1573797646","87.1","36072","","","","0"
"2020-06","Montréal/Pierre Elliott Trudeau International, Quebec","","Total passengers","Number","223","units","0","v1577191375","87.6","34882","","","","0"
"2020-06","Montréal/Pierre Elliott Trudeau International, Quebec","","Domestic sector passengers","Number","223","units","0","v1573797647","87.2","19371","","","","0"
"2020-06","Montréal/Pierre Elliott Trudeau International, Quebec","","Transborder sector passengers","Number","223","units","0","v1573797648","87.3","3512","","","","0"
"2020-06","Montréal/Pierre Elliott Trudeau International, Quebec","","Other International sector passengers","Number","223","units","0","v1573797649","87.4","11999","","","","0"
"2020-06","Montréal/Pierre Elliott Trudeau International, Quebec","","Non-passengers","Number","223","units","0","v1573797650","87.5","1190","","","","0"
"2020-06","Ottawa/Macdonald-Cartier International, Ontario","","Total screened traffic","Number","223","units","0","v1573797641","76.1","14134","","","","0"
"2020-06","Ottawa/Macdonald-Cartier International, Ontario","","Total passengers","Number","223","units","0","v1577191374","76.6","10333","","","","0"
"2020-06","Ottawa/Macdonald-Cartier International, Ontario","","Domestic sector passengers","Number","223","units","0","v1573797642","76.2","10183","","","","0"
"2020-06","Ottawa/Macdonald-Cartier International, Ontario","","Transborder sector passengers","Number","223","units","0","v1573797643","76.3","150","","","","0"
"2020-06","Ottawa/Macdonald-Cartier International, Ontario","","Non-passengers","Number","223","units","0","v1573797645","76.5","3801","","","","0"
"2020-06","Toronto/Lester B Pearson International, Ontario","","Total screened traffic","Number","223","units","0","v1573797651","161.1","102951","","","","0"
"2020-06","Toronto/Lester B Pearson International, Ontario","","Total passengers","Number","223","units","0","v1577191376","161.6","100758","","","","0"
"2020-06","Toronto/Lester B Pearson International, Ontario","","Domestic sector passengers","Number","223","units","0","v1573797652","161.2","65073","","","","0"
"2020-06","Toronto/Lester B Pearson International, Ontario","","Transborder sector passengers","Number","223","units","0","v1573797653","161.3","12347","","","","0"
"2020-06","Toronto/Lester B Pearson International, Ontario","","Other International sector passengers","Number","223","units","0","v1573797654","161.4","23338","","","","0"
"2020-06","Toronto/Lester B Pearson International, Ontario","","Non-passengers","Number","223","units","0","v1573797655","161.5","2193","","","","0"
"2020-06","Winnipeg/James Armstrong Richardson International, Manitoba","","Total screened traffic","Number","223","units","0","v1573797656","163.1","14038","","","","0"
"2020-06","Winnipeg/James Armstrong Richardson International, Manitoba","","Total passengers","Number","223","units","0","v1577191377","163.6","11421","","","","0"
"2020-06","Winnipeg/James Armstrong Richardson International, Manitoba","","Domestic sector passengers","Number","223","units","0","v1573797657","163.2","11137","","","","0"
"2020-06","Winnipeg/James Armstrong Richardson International, Manitoba","","Transborder sector passengers","Number","223","units","0","v1573797658","163.3","284","","","","0"
"2020-06","Winnipeg/James Armstrong Richardson International, Manitoba","","Non-passengers","Number","223","units","0","v1573797660","163.5","2617","","","","0"
"2020-06","Calgary International, Alberta","","Total screened traffic","Number","223","units","0","v1573797626","13.1","43598","","","","0"
"2020-06","Calgary International, Alberta","","Total passengers","Number","223","units","0","v1577191371","13.6","43165","","","","0"
"2020-06","Calgary International, Alberta","","Domestic sector passengers","Number","223","units","0","v1573797627","13.2","40952","","","","0"
"2020-06","Calgary International, Alberta","","Transborder sector passengers","Number","223","units","0","v1573797628","13.3","2213","","","","0"
"2020-06","Calgary International, Alberta","","Non-passengers","Number","223","units","0","v1573797630","13.5","433","","","","0"
"2020-06","Edmonton International, Alberta","","Total screened traffic","Number","223","units","0","v1573797636","52.1","27980","","","","0"
"2020-06","Edmonton International, Alberta","","Total passengers","Number","223","units","0","v1577191373","52.6","27461","","","","0"
"2020-06","Edmonton International, Alberta","","Domestic sector passengers","Number","223","units","0","v1573797637","52.2","27009","","","","0"
"2020-06","Edmonton International, Alberta","","Transborder sector passengers","Number","223","units","0","v1573797638","52.3","452","","","","0"
"2020-06","Edmonton International, Alberta","","Non-passengers","Number","223","units","0","v1573797640","52.5","519","","","","0"
"2020-06","Vancouver International, British Columbia","","Total screened traffic","Number","223","units","0","v1573797661","169.1","73099","","","","0"
"2020-06","Vancouver International, British Columbia","","Total passengers","Number","223","units","0","v1577191378","169.6","71558","","","","0"
"2020-06","Vancouver International, British Columbia","","Domestic sector passengers","Number","223","units","0","v1573797662","169.2","49743","","","","0"
"2020-06","Vancouver International, British Columbia","","Transborder sector passengers","Number","223","units","0","v1573797663","169.3","6638","","","","0"
"2020-06","Vancouver International, British Columbia","","Other International sector passengers","Number","223","units","0","v1573797664","169.4","15177","","","","0"
"2020-06","Vancouver International, British Columbia","","Non-passengers","Number","223","units","0","v1573797665","169.5","1541","","","","0"
"2020-07","Total of eight largest airports, Canada","","Total screened traffic","Number","223","units","0","v1573797666","100000.1","596359","","","","0"
"2020-07","Total of eight largest airports, Canada","","Total passengers","Number","223","units","0","v1577191379","100000.6","576377","","","","0"
"2020-07","Total of eight largest airports, Canada","","Domestic sector passengers","Number","223","units","0","v1573797667","100000.2","437581","","","","0"
"2020-07","Total of eight largest airports, Canada","","Transborder sector passengers","Number","223","units","0","v1573797668","100000.3","38759","","","","0"
"2020-07","Total of eight largest airports, Canada","","Other International sector passengers","Number","223","units","0","v1573797669","100000.4","100037","","","","0"
"2020-07","Total of eight largest airports, Canada","","Non-passengers","Number","223","units","0","v1573797670","100000.5","19982","","","","0"
"2020-07","Halifax/Robert L Stanfield International, Nova Scotia","","Total screened traffic","Number","223","units","0","v1573797631","21.1","18117","","","","0"
"2020-07","Halifax/Robert L Stanfield International, Nova Scotia","","Total passengers","Number","223","units","0","v1577191372","21.6","17922","","","","0"
"2020-07","Halifax/Robert L Stanfield International, Nova Scotia","","Domestic sector passengers","Number","223","units","0","v1573797632","21.2","17922","","","","0"
"2020-07","Halifax/Robert L Stanfield International, Nova Scotia","","Non-passengers","Number","223","units","0","v1573797635","21.5","195","","","","0"
"2020-07","Montréal/Pierre Elliott Trudeau International, Quebec","","Total screened traffic","Number","223","units","0","v1573797646","87.1","79470","","","","0"
"2020-07","Montréal/Pierre Elliott Trudeau International, Quebec","","Total passengers","Number","223","units","0","v1577191375","87.6","77641","","","","0"
"2020-07","Montréal/Pierre Elliott Trudeau International, Quebec","","Domestic sector passengers","Number","223","units","0","v1573797647","87.2","41079","","","","0"
"2020-07","Montréal/Pierre Elliott Trudeau International, Quebec","","Transborder sector passengers","Number","223","units","0","v1573797648","87.3","5229","","","","0"
"2020-07","Montréal/Pierre Elliott Trudeau International, Quebec","","Other International sector passengers","Number","223","units","0","v1573797649","87.4","31333","","","","0"
"2020-07","Montréal/Pierre Elliott Trudeau International, Quebec","","Non-passengers","Number","223","units","0","v1573797650","87.5","1829","","","","0"
"2020-07","Ottawa/Macdonald-Cartier International, Ontario","","Total screened traffic","Number","223","units","0","v1573797641","76.1","27864","","","","0"
"2020-07","Ottawa/Macdonald-Cartier International, Ontario","","Total passengers","Number","223","units","0","v1577191374","76.6","22014","","","","0"
"2020-07","Ottawa/Macdonald-Cartier International, Ontario","","Domestic sector passengers","Number","223","units","0","v1573797642","76.2","22014","","","","0"
"2020-07","Ottawa/Macdonald-Cartier International, Ontario","","Non-passengers","Number","223","units","0","v1573797645","76.5","5850","","","","0"
"2020-07","Toronto/Lester B Pearson International, Ontario","","Total screened traffic","Number","223","units","0","v1573797651","161.1","179352","","","","0"
"2020-07","Toronto/Lester B Pearson International, Ontario","","Total passengers","Number","223","units","0","v1577191376","161.6","175271","","","","0"
"2020-07","Toronto/Lester B Pearson International, Ontario","","Domestic sector passengers","Number","223","units","0","v1573797652","161.2","104923","","","","0"
"2020-07","Toronto/Lester B Pearson International, Ontario","","Transborder sector passengers","Number","223","units","0","v1573797653","161.3","20066","","","","0"
"2020-07","Toronto/Lester B Pearson International, Ontario","","Other International sector passengers","Number","223","units","0","v1573797654","161.4","50282","","","","0"
"2020-07","Toronto/Lester B Pearson International, Ontario","","Non-passengers","Number","223","units","0","v1573797655","161.5","4081","","","","0"
"2020-07","Winnipeg/James Armstrong Richardson International, Manitoba","","Total screened traffic","Number","223","units","0","v1573797656","163.1","28947","","","","0"
"2020-07","Winnipeg/James Armstrong Richardson International, Manitoba","","Total passengers","Number","223","units","0","v1577191377","163.6","25051","","","","0"
"2020-07","Winnipeg/James Armstrong Richardson International, Manitoba","","Domestic sector passengers","Number","223","units","0","v1573797657","163.2","24634","","","","0"
"2020-07","Winnipeg/James Armstrong Richardson International, Manitoba","","Transborder sector passengers","Number","223","units","0","v1573797658","163.3","417","","","","0"
"2020-07","Winnipeg/James Armstrong Richardson International, Manitoba","","Non-passengers","Number","223","units","0","v1573797660","163.5","3896","","","","0"
"2020-07","Calgary International, Alberta","","Total screened traffic","Number","223","units","0","v1573797626","13.1","88988","","","","0"
"2020-07","Calgary International, Alberta","","Total passengers","Number","223","units","0","v1577191371","13.6","88190","","","","0"
"2020-07","Calgary International, Alberta","","Domestic sector passengers","Number","223","units","0","v1573797627","13.2","83145","","","","0"
"2020-07","Calgary International, Alberta","","Transborder sector passengers","Number","223","units","0","v1573797628","13.3","4253","","","","0"
"2020-07","Calgary International, Alberta","","Other International sector passengers","Number","223","units","0","v1573797629","13.4","792","","","","0"
"2020-07","Calgary International, Alberta","","Non-passengers","Number","223","units","0","v1573797630","13.5","798","","","","0"
"2020-07","Edmonton International, Alberta","","Total screened traffic","Number","223","units","0","v1573797636","52.1","55441","","","","0"
"2020-07","Edmonton International, Alberta","","Total passengers","Number","223","units","0","v1577191373","52.6","55037","","","","0"
"2020-07","Edmonton International, Alberta","","Domestic sector passengers","Number","223","units","0","v1573797637","52.2","54913","","","","0"
"2020-07","Edmonton International, Alberta","","Transborder sector passengers","Number","223","units","0","v1573797638","52.3","124","","","","0"
"2020-07","Edmonton International, Alberta","","Non-passengers","Number","223","units","0","v1573797640","52.5","404","","","","0"
"2020-07","Vancouver International, British Columbia","","Total screened traffic","Number","223","units","0","v1573797661","169.1","118180","","","","0"
"2020-07","Vancouver International, British Columbia","","Total passengers","Number","223","units","0","v1577191378","169.6","115251","","","","0"
"2020-07","Vancouver International, British Columbia","","Domestic sector passengers","Number","223","units","0","v1573797662","169.2","88951","","","","0"
"2020-07","Vancouver International, British Columbia","","Transborder sector passengers","Number","223","units","0","v1573797663","169.3","8670","","","","0"
"2020-07","Vancouver International, British Columbia","","Other International sector passengers","Number","223","units","0","v1573797664","169.4","17630","","","","0"
"2020-07","Vancouver International, British Columbia","","Non-passengers","Number","223","units","0","v1573797665","169.5","2929","","","","0"
"2020-08","Total of eight largest airports, Canada","","Total screened traffic","Number","223","units","0","v1573797666","100000.1","768115","","","","0"
"2020-08","Total of eight largest airports, Canada","","Total passengers","Number","223","units","0","v1577191379","100000.6","748955","","","","0"
"2020-08","Total of eight largest airports, Canada","","Domestic sector passengers","Number","223","units","0","v1573797667","100000.2","592318","","","","0"
"2020-08","Total of eight largest airports, Canada","","Transborder sector passengers","Number","223","units","0","v1573797668","100000.3","49511","","","","0"
"2020-08","Total of eight largest airports, Canada","","Other International sector passengers","Number","223","units","0","v1573797669","100000.4","107126","","","","0"
"2020-08","Total of eight largest airports, Canada","","Non-passengers","Number","223","units","0","v1573797670","100000.5","19160","","","","0"
"2020-08","Halifax/Robert L Stanfield International, Nova Scotia","","Total screened traffic","Number","223","units","0","v1573797631","21.1","25104","","","","0"
"2020-08","Halifax/Robert L Stanfield International, Nova Scotia","","Total passengers","Number","223","units","0","v1577191372","21.6","24855","","","","0"
"2020-08","Halifax/Robert L Stanfield International, Nova Scotia","","Domestic sector passengers","Number","223","units","0","v1573797632","21.2","24855","","","","0"
"2020-08","Halifax/Robert L Stanfield International, Nova Scotia","","Non-passengers","Number","223","units","0","v1573797635","21.5","249","","","","0"
"2020-08","Montréal/Pierre Elliott Trudeau International, Quebec","","Total screened traffic","Number","223","units","0","v1573797646","87.1","95938","","","","0"
"2020-08","Montréal/Pierre Elliott Trudeau International, Quebec","","Total passengers","Number","223","units","0","v1577191375","87.6","94020","","","","0"
"2020-08","Montréal/Pierre Elliott Trudeau International, Quebec","","Domestic sector passengers","Number","223","units","0","v1573797647","87.2","57797","","","","0"
"2020-08","Montréal/Pierre Elliott Trudeau International, Quebec","","Transborder sector passengers","Number","223","units","0","v1573797648","87.3","6531","","","","0"
"2020-08","Montréal/Pierre Elliott Trudeau International, Quebec","","Other International sector passengers","Number","223","units","0","v1573797649","87.4","29692","","","","0"
"2020-08","Montréal/Pierre Elliott Trudeau International, Quebec","","Non-passengers","Number","223","units","0","v1573797650","87.5","1918","","","","0"
"2020-08","Ottawa/Macdonald-Cartier International, Ontario","","Total screened traffic","Number","223","units","0","v1573797641","76.1","33769","","","","0"
"2020-08","Ottawa/Macdonald-Cartier International, Ontario","","Total passengers","Number","223","units","0","v1577191374","76.6","28663","","","","0"
"2020-08","Ottawa/Macdonald-Cartier International, Ontario","","Domestic sector passengers","Number","223","units","0","v1573797642","76.2","28663","","","","0"
"2020-08","Ottawa/Macdonald-Cartier International, Ontario","","Non-passengers","Number","223","units","0","v1573797645","76.5","5106","","","","0"
"2020-08","Toronto/Lester B Pearson International, Ontario","","Total screened traffic","Number","223","units","0","v1573797651","161.1","235566","","","","0"
"2020-08","Toronto/Lester B Pearson International, Ontario","","Total passengers","Number","223","units","0","v1577191376","161.6","232347","","","","0"
"2020-08","Toronto/Lester B Pearson International, Ontario","","Domestic sector passengers","Number","223","units","0","v1573797652","161.2","150549","","","","0"
"2020-08","Toronto/Lester B Pearson International, Ontario","","Transborder sector passengers","Number","223","units","0","v1573797653","161.3","26595","","","","0"
"2020-08","Toronto/Lester B Pearson International, Ontario","","Other International sector passengers","Number","223","units","0","v1573797654","161.4","55203","","","","0"
"2020-08","Toronto/Lester B Pearson International, Ontario","","Non-passengers","Number","223","units","0","v1573797655","161.5","3219","","","","0"
"2020-08","Winnipeg/James Armstrong Richardson International, Manitoba","","Total screened traffic","Number","223","units","0","v1573797656","163.1","34731","","","","0"
"2020-08","Winnipeg/James Armstrong Richardson International, Manitoba","","Total passengers","Number","223","units","0","v1577191377","163.6","30872","","","","0"
"2020-08","Winnipeg/James Armstrong Richardson International, Manitoba","","Domestic sector passengers","Number","223","units","0","v1573797657","163.2","30378","","","","0"
"2020-08","Winnipeg/James Armstrong Richardson International, Manitoba","","Transborder sector passengers","Number","223","units","0","v1573797658","163.3","494","","","","0"
"2020-08","Winnipeg/James Armstrong Richardson International, Manitoba","","Non-passengers","Number","223","units","0","v1573797660","163.5","3859","","","","0"
"2020-08","Calgary International, Alberta","","Total screened traffic","Number","223","units","0","v1573797626","13.1","117562","","","","0"
"2020-08","Calgary International, Alberta","","Total passengers","Number","223","units","0","v1577191371","13.6","116530","","","","0"
"2020-08","Calgary International, Alberta","","Domestic sector passengers","Number","223","units","0","v1573797627","13.2","109397","","","","0"
"2020-08","Calgary International, Alberta","","Transborder sector passengers","Number","223","units","0","v1573797628","13.3","5425","","","","0"
"2020-08","Calgary International, Alberta","","Other International sector passengers","Number","223","units","0","v1573797629","13.4","1708","","","","0"
"2020-08","Calgary International, Alberta","","Non-passengers","Number","223","units","0","v1573797630","13.5","1032","","","","0"
"2020-08","Edmonton International, Alberta","","Total screened traffic","Number","223","units","0","v1573797636","52.1","65962","","","","0"
"2020-08","Edmonton International, Alberta","","Total passengers","Number","223","units","0","v1577191373","52.6","65461","","","","0"
"2020-08","Edmonton International, Alberta","","Domestic sector passengers","Number","223","units","0","v1573797637","52.2","65461","","","","0"
"2020-08","Edmonton International, Alberta","","Non-passengers","Number","223","units","0","v1573797640","52.5","501","","","","0"
"2020-08","Vancouver International, British Columbia","","Total screened traffic","Number","223","units","0","v1573797661","169.1","159483","","","","0"
"2020-08","Vancouver International, British Columbia","","Total passengers","Number","223","units","0","v1577191378","169.6","156207","","","","0"
"2020-08","Vancouver International, British Columbia","","Domestic sector passengers","Number","223","units","0","v1573797662","169.2","125218","","","","0"
"2020-08","Vancouver International, British Columbia","","Transborder sector passengers","Number","223","units","0","v1573797663","169.3","10466","","","","0"
"2020-08","Vancouver International, British Columbia","","Other International sector passengers","Number","223","units","0","v1573797664","169.4","20523","","","","0"
"2020-08","Vancouver International, British Columbia","","Non-passengers","Number","223","units","0","v1573797665","169.5","3276","","","","0"
"2020-09","Total of eight largest airports, Canada","","Total screened traffic","Number","223","units","0","v1573797666","100000.1","660617","","","","0"
"2020-09","Total of eight largest airports, Canada","","Total passengers","Number","223","units","0","v1577191379","100000.6","642176","","","","0"
"2020-09","Total of eight largest airports, Canada","","Domestic sector passengers","Number","223","units","0","v1573797667","100000.2","493602","","","","0"
"2020-09","Total of eight largest airports, Canada","","Transborder sector passengers","Number","223","units","0","v1573797668","100000.3","49681","","","","0"
"2020-09","Total of eight largest airports, Canada","","Other International sector passengers","Number","223","units","0","v1573797669","100000.4","98893","","","","0"
"2020-09","Total of eight largest airports, Canada","","Non-passengers","Number","223","units","0","v1573797670","100000.5","18441","","","","0"
"2020-09","Halifax/Robert L Stanfield International, Nova Scotia","","Total screened traffic","Number","223","units","0","v1573797631","21.1","19765","","","","0"
"2020-09","Halifax/Robert L Stanfield International, Nova Scotia","","Total passengers","Number","223","units","0","v1577191372","21.6","19556","","","","0"
"2020-09","Halifax/Robert L Stanfield International, Nova Scotia","","Domestic sector passengers","Number","223","units","0","v1573797632","21.2","19556","","","","0"
"2020-09","Halifax/Robert L Stanfield International, Nova Scotia","","Non-passengers","Number","223","units","0","v1573797635","21.5","209","","","","0"
"2020-09","Montréal/Pierre Elliott Trudeau International, Quebec","","Total screened traffic","Number","223","units","0","v1573797646","87.1","81217","","","","0"
"2020-09","Montréal/Pierre Elliott Trudeau International, Quebec","","Total passengers","Number","223","units","0","v1577191375","87.6","79516","","","","0"
"2020-09","Montréal/Pierre Elliott Trudeau International, Quebec","","Domestic sector passengers","Number","223","units","0","v1573797647","87.2","47400","","","","0"
"2020-09","Montréal/Pierre Elliott Trudeau International, Quebec","","Transborder sector passengers","Number","223","units","0","v1573797648","87.3","7022","","","","0"
"2020-09","Montréal/Pierre Elliott Trudeau International, Quebec","","Other International sector passengers","Number","223","units","0","v1573797649","87.4","25094","","","","0"
"2020-09","Montréal/Pierre Elliott Trudeau International, Quebec","","Non-passengers","Number","223","units","0","v1573797650","87.5","1701","","","","0"
"2020-09","Ottawa/Macdonald-Cartier International, Ontario","","Total screened traffic","Number","223","units","0","v1573797641","76.1","27099","","","","0"
"2020-09","Ottawa/Macdonald-Cartier International, Ontario","","Total passengers","Number","223","units","0","v1577191374","76.6","21577","","","","0"
"2020-09","Ottawa/Macdonald-Cartier International, Ontario","","Domestic sector passengers","Number","223","units","0","v1573797642","76.2","21577","","","","0"
"2020-09","Ottawa/Macdonald-Cartier International, Ontario","","Non-passengers","Number","223","units","0","v1573797645","76.5","5522","","","","0"
"2020-09","Toronto/Lester B Pearson International, Ontario","","Total screened traffic","Number","223","units","0","v1573797651","161.1","203342","","","","0"
"2020-09","Toronto/Lester B Pearson International, Ontario","","Total passengers","Number","223","units","0","v1577191376","161.6","200416","","","","0"
"2020-09","Toronto/Lester B Pearson International, Ontario","","Domestic sector passengers","Number","223","units","0","v1573797652","161.2","124435","","","","0"
"2020-09","Toronto/Lester B Pearson International, Ontario","","Transborder sector passengers","Number","223","units","0","v1573797653","161.3","25533","","","","0"
"2020-09","Toronto/Lester B Pearson International, Ontario","","Other International sector passengers","Number","223","units","0","v1573797654","161.4","50448","","","","0"
"2020-09","Toronto/Lester B Pearson International, Ontario","","Non-passengers","Number","223","units","0","v1573797655","161.5","2926","","","","0"
"2020-09","Winnipeg/James Armstrong Richardson International, Manitoba","","Total screened traffic","Number","223","units","0","v1573797656","163.1","28977","","","","0"
"2020-09","Winnipeg/James Armstrong Richardson International, Manitoba","","Total passengers","Number","223","units","0","v1577191377","163.6","25372","","","","0"
"2020-09","Winnipeg/James Armstrong Richardson International, Manitoba","","Domestic sector passengers","Number","223","units","0","v1573797657","163.2","24776","","","","0"
"2020-09","Winnipeg/James Armstrong Richardson International, Manitoba","","Transborder sector passengers","Number","223","units","0","v1573797658","163.3","596","","","","0"
"2020-09","Winnipeg/James Armstrong Richardson International, Manitoba","","Non-passengers","Number","223","units","0","v1573797660","163.5","3605","","","","0"
"2020-09","Calgary International, Alberta","","Total screened traffic","Number","223","units","0","v1573797626","13.1","104434","","","","0"
"2020-09","Calgary International, Alberta","","Total passengers","Number","223","units","0","v1577191371","13.6","103455","","","","0"
"2020-09","Calgary International, Alberta","","Domestic sector passengers","Number","223","units","0","v1573797627","13.2","96119","","","","0"
"2020-09","Calgary International, Alberta","","Transborder sector passengers","Number","223","units","0","v1573797628","13.3","5342","","","","0"
"2020-09","Calgary International, Alberta","","Other International sector passengers","Number","223","units","0","v1573797629","13.4","1994","","","","0"
"2020-09","Calgary International, Alberta","","Non-passengers","Number","223","units","0","v1573797630","13.5","979","","","","0"
"2020-09","Edmonton International, Alberta","","Total screened traffic","Number","223","units","0","v1573797636","52.1","56712","","","","0"
"2020-09","Edmonton International, Alberta","","Total passengers","Number","223","units","0","v1577191373","52.6","56238","","","","0"
"2020-09","Edmonton International, Alberta","","Domestic sector passengers","Number","223","units","0","v1573797637","52.2","56148","","","","0"
"2020-09","Edmonton International, Alberta","","Transborder sector passengers","Number","223","units","0","v1573797638","52.3","90","","","","0"
